part_place,part_name,house_type,house_big,floor,house_direct,house_sale_money,house_price,house_age,house_sale_time
宝安 西乡,泰华阳光海小区,4室3厅,117,高楼层,西南,756,64615,2008,2016.02
宝安 新安,湖景居,4室2厅,146,中楼层,东南,620,42465,2007,2016.02
罗湖 翠竹,怡泰大厦,3室1厅,67,高楼层,西北,297,44328,未知,2016.02
龙岗 布吉,文峰华庭,4室1厅,121,高楼层,北,465,38429,2014,2016.02
龙华新区 民治,梅花山庄,2室2厅,73,低楼层,南 北,290,39726,2003,2016.02
南山 西丽,佳兆业香瑞园二期,2室1厅,87,高楼层,南,526.5,60517,2008,2016.02
福田 梅林,凯丰花园综合楼,1室0厅,31,未知楼层,南,120,38709,1999,2016.02
福田 石厦,时尚名居,1室1厅,36,中楼层,南,229.8,63833,2002,2016.02
龙岗 布吉,国展苑,2室1厅,53,中楼层,东北,170,32075,2002,2016.02
南山 西丽,龙联花园,2室1厅,43,低楼层,西南,189,43953,1997,2016.02
龙岗 布吉,中城康桥花园一期,2室1厅,68,中楼层,东,230,33823,2000,2016.02
龙岗 坂田,万科四季花城,4室2厅,74,中楼层,东,436,58918,2002,2016.02
龙岗 龙岗中心,爱地花园二期,2室2厅,80,低楼层,南,260,32500,2008,2016.02
龙岗 布吉,南岭花园,2室2厅,79,未知楼层,南,218,27594,1994,2016.02
福田 华强南,京基御景华城,1室0厅,28,中楼层,南,153,54642,2005,2016.02
龙华新区 深圳北站,书香门第上河坊,2室1厅,61,中楼层,东南,318,52131,2009,2016.02
南山 华侨城,香山里,2室1厅,88,低楼层,南,530,60227,2010,2016.02
福田 皇岗,华明楼,2室2厅,86,中楼层,东北,352,40930,1994,2016.02
南山 后海,现代城梦想家园,1室1厅,42,中楼层,东,250,59523,2003,2016.02
龙华新区 深圳北站,中航天逸,3室2厅,89,高楼层,东南,608,68314,2013,2016.02
福田 华强南,京基御景华城,1室1厅,43,低楼层,东北,240,55813,2005,2016.02
罗湖 东门,东悦名轩,1室1厅,34,低楼层,东南,199,58529,未知,2016.02
龙岗 龙岗中心,公园大地,3室2厅,82,中楼层,东北,394.5,48109,2008,2016.02
罗湖 东门,东门金座,2室1厅,45,高楼层,南,205,45555,未知,2016.02
罗湖 地王,建设集团宿舍,3室1厅,82,低楼层,南 北,552,67317,1992,2016.02
龙岗 布吉,中房怡芬花园,2室1厅,74,高楼层,东南,203,27432,1996,2016.02
盐田 沙头角,蓝田壹站,1室0厅,19,中楼层,北,79.5,41842,2002,2016.02
罗湖 百仕达,旭飞华达园,2室2厅,58,低楼层,南,255,43965,2001,2016.02
罗湖 东门,缤纷时代家园,1室1厅,34,低楼层,北,204,60000,2003,2016.02
罗湖 黄贝岭,金城华庭,1室1厅,36,中楼层,西,260,72222,未知,2016.02
宝安 西乡,鸿隆广场,2室1厅,48,中楼层,西南,256,53333,2005,2016.02
宝安 西乡,碧海富通城三期,3室2厅,53,低楼层,东南,386,72830,2007,2016.02
罗湖 罗湖口岸,罗湖金岸大厦,2室1厅,67,低楼层,东南,217,32388,2003,2016.02
南山 后海,雅仕荔景苑,3室1厅,87,中楼层,北,559,64252,2002,2016.02
罗湖 黄贝岭,东湖大厦,2室1厅,72,低楼层,东南,286,39722,未知,2016.02
龙岗 布吉,茂业城,3室2厅,73,中楼层,东南,190,26027,1995,2016.02
南山 华侨城,首地容御,2室1厅,88,中楼层,南,655,74431,2011,2016.02
罗湖 春风路,国际名园,1室0厅,24,中楼层,东,110,45833,2004,2016.02
龙岗 布吉,佳兆业可园五期,3室2厅,107,低楼层,东南,420,39252,2005,2016.02
福田 皇岗,显锐大厦,2室2厅,53,低楼层,东南,251,47358,1998,2016.02
罗湖 地王,和平广场,3室1厅,84,低楼层,东南,406,48333,未知,2016.02
龙岗 龙岗中心,缤纷世纪,2室1厅,43,中楼层,西北,109,25348,2010,2016.02
福田 福田中心,紫玉花园,3室2厅,96,高楼层,北,620.5,64635,1995,2016.02
龙岗 横岗,振业城,5室2厅,342,高楼层,南,880,25730,未知,2016.02
福田 石厦,益田村,3室1厅,92,中楼层,北,542,58913,2002,2016.02
福田 梅林,合正园,3室2厅,116,中楼层,北,510,43965,1998,2016.02
龙岗 布吉,丽廷豪苑,1室0厅,24,中楼层,东南,79.8,33250,2002,2016.02
南山 前海,阳光花地苑,1室1厅,38,高楼层,东南,253,66578,未知,2016.02
龙岗 横岗,信义锦绣花园,3室2厅,97,高楼层,南,300,30927,2007,2016.02
龙华新区 深圳北站,绿景香颂,1室0厅,35,低楼层,西南,173.6,49600,2015,2016.02
龙岗 布吉,华浩源B区,2室2厅,79,高楼层,南,260,32911,未知,2016.02
龙岗 龙岗中心,缤纷世纪,2室1厅,43,低楼层,西南,116.18,27018,2010,2016.02
南山 后海,深蓝季节,1室1厅,37,低楼层,北,259,70000,未知,2016.02
龙岗 布吉,德福花园,1室1厅,46,高楼层,北,125,27173,1998,2016.02
龙岗 布吉,万科红一期,2室1厅,61,低楼层,西南,305,50000,2011,2016.02
罗湖 春风路,联城美园,1室1厅,38,低楼层,北,180,47368,2006,2016.02
南山 蛇口,海尚国际,3室2厅,106,高楼层,西南,578,54528,2004,2016.02
龙华新区 深圳北站,阳光新境园,3室2厅,78,中楼层,南,390,50000,2006,2016.02
宝安 新安,白金酒店公寓,1室1厅,37,中楼层,东南,207,55945,2005,2016.02
龙岗 坂田,万科里城,2室2厅,70,低楼层,东南,364,52000,2010,2016.02
福田 华强南,南光捷佳大厦,2室1厅,86,高楼层,西北,286,33255,2002,2016.02
福田 华强南,南光捷佳大厦,2室1厅,58,高楼层,西北,244,42068,2002,2016.02
南山 后海,云海天城,3室2厅,111,低楼层,东北,600,54054,2003,2016.02
宝安 新安,弘雅花园第二期,3室1厅,70,低楼层,东南,295,42142,未知,2016.02
龙岗 龙岗中心,海逸雅居,2室1厅,70,中楼层,南,235,33571,2003,2016.02
福田 莲花,深业岭秀名苑,1室1厅,52,低楼层,南,303,58269,2004,2016.02
罗湖 东门,聚龙大厦,2室1厅,57,低楼层,南,290,50877,未知,2016.02
福田 梅林,旭飞华安园,2室1厅,42,未知楼层,西南,227,54047,2000,2016.02
罗湖 莲塘,畔山花园,3室1厅,89,中楼层,南,376,42247,1998,2016.02
宝安 西乡,富盈门,3室2厅,107,中楼层,东北,459,42897,2002,2016.02
龙岗 布吉,佳兆业可园七期,3室2厅,89,高楼层,北,385,43258,2009,2016.02
罗湖 黄贝岭,丹枫白露城东1号,2室1厅,97,低楼层,西南,385,39690,2001,2016.02
龙岗 布吉,万科红三期,1室0厅,31,高楼层,东北,120,38709,2012,2016.02
福田 梅林,林海山庄,2室2厅,76,中楼层,南,390,51315,2001,2016.02
宝安 西乡,财富港大厦,2室1厅,43,中楼层,东南,254,59069,2010,2016.02
宝安 西乡,招商果岭花园,3室2厅,90,低楼层,南,480,53333,2013,2016.02
龙岗 龙岗中心,3号线城市公寓,1室1厅,46,低楼层,南,144.7,31456,2008,2016.02
福田 皇岗,景源华庭,1室1厅,50,中楼层,东,276,55200,2006,2016.02
罗湖 春风路,长丰苑,1室0厅,38,中楼层,南,125,32894,2000,2016.02
龙岗 龙岗中心,龙岗天健花园,3室2厅,109,中楼层,南,380,34862,2004,2016.02
龙岗 布吉,阳光翠园,2室1厅,61,中楼层,东南,173,28360,2001,2016.02
南山 华侨城,世界花园,3室2厅,102,中楼层,南,518,50784,1998,2016.02
罗湖 春风路,国际名园,1室0厅,24,高楼层,东南,99,41250,2004,2016.02
龙岗 布吉,南威中心,2室1厅,78,中楼层,南,173.28,22215,1992,2016.02
南山 西丽,桃源村三期,3室2厅,81,低楼层,南,405,50000,2008,2016.02
宝安 新安,黄金大厦,1室1厅,48,低楼层,西北,192,40000,2012,2016.02
龙华新区 龙华中心,新华城,3室2厅,160,高楼层,南,638,39875,2010,2016.02
福田 竹子林,风临左岸,3室2厅,90,中楼层,南,798,88666,2003,2016.02
宝安 宝安中心,菁英趣庭,3室2厅,74,低楼层,东南,495,66891,2006,2016.02
龙华新区 深圳北站,万科金域华府,3室1厅,85,高楼层,南,512,60235,未知,2016.02
福田 福田中心,天健世纪花园,3室2厅,130,高楼层,东北,1050,80769,2004,2016.02
龙岗 龙岗中心,深业紫麟山花园,4室3厅,226,低楼层,东北,880,38938,2011,2016.02
龙岗 布吉,丽湖花园三期,2室1厅,66,中楼层,西北,195,29545,未知,2016.02
龙岗 南联,锦城星苑,2室1厅,58,中楼层,西,140,24137,2006,2016.02
龙华新区 深圳北站,阳光新境园,1室1厅,47,中楼层,北,199,42340,2006,2016.02
南山 深圳湾,曦湾华府,3室2厅,89,中楼层,东北,1145,128651,2009,2016.02
南山 后海,金海岸大厦,1室1厅,36,高楼层,东,245,68055,2000,2016.02
南山 深圳湾,三湘海尚花园,4室2厅,175,高楼层,东南,1000,57142,2010,2016.02
南山 华侨城,香山里,4室2厅,177,低楼层,南,535,30225,2010,2016.02
福田 香蜜湖,枫丹雅苑,4室2厅,162,中楼层,南,960,59259,2000,2016.02
南山 南头,麒麟花园,3室2厅,97,低楼层,南,725,74742,未知,2016.02
龙华新区 深圳北站,金地梅陇镇四期,3室2厅,123,高楼层,南 北,514.6,41837,2003,2016.02
福田 莲花,宏威花园,2室1厅,91,低楼层,南,387,42527,1996,2016.02
福田 华侨城,碧海云天二期,3室2厅,125,低楼层,南,1050,84000,2003,2016.02
罗湖 百仕达,华达园公寓,1室0厅,29,高楼层,南,118,40689,2005,2016.01
罗湖 清水河,丰湖花园,2室1厅,62,中楼层,南,226,36451,2009,2016.01
龙华新区 龙华中心,锦绣御园,2室1厅,83,高楼层,南,335,40361,2014,2016.01
罗湖 莲塘,鹏基公寓,1室1厅,31,高楼层,北,105,33870,1996,2016.01
龙岗 布吉,百合山庄,2室1厅,92,低楼层,东南,310,33695,2000,2016.01
龙华新区 深圳北站,莱蒙水榭春天1到3期,3室2厅,85,中楼层,南,538,63294,2010,2016.01
龙华新区 深圳北站,锦绣江南三期,4室2厅,133,高楼层,东南,614,46165,未知,2016.01
龙岗 布吉,桂芳园三期,2室2厅,65,低楼层,西北,245,37692,2003,2016.01
宝安 桃源居,桃源居十二区,3室2厅,106,低楼层,南,333,31415,1999,2016.01
龙岗 龙岗中心,东都花园一期,3室1厅,97,中楼层,南,260,26804,2001,2016.01
南山 后海,深蓝季节,2室1厅,61,中楼层,东南,430,70491,未知,2016.01
龙岗 坂田,龙岸花园,4室2厅,220,地下室,南,1700,77272,未知,2016.01
罗湖 春风路,天俊大厦,1室1厅,40,中楼层,北,170,42500,2003,2016.01
福田 福田保税区,自由港湾公寓,1室0厅,27,高楼层,南,124.8,46222,2006,2016.01
龙岗 龙岗中心,奥林华府,5室2厅,151,高楼层,南,745,49337,2005,2016.01
龙岗 坂田,万科第五园三期,2室2厅,86,高楼层,南,413.8,48116,2008,2016.01
福田 梅林,梅兴苑,2室1厅,42,高楼层,南,189,45000,1996,2016.01
福田 梅林,凯伦花园,1室0厅,16,中楼层,南,85,53125,1996,2016.01
福田 梅林,凯伦花园,1室0厅,16,中楼层,北,85,53125,1996,2016.01
罗湖 黄贝岭,新天地名居,1室1厅,39,中楼层,东北,200,51282,2005,2016.01
罗湖 地王,星桂园,1室0厅,28,高楼层,东,150,53571,2004,2016.01
龙岗 横岗,瑞泽佳园,2室2厅,89,低楼层,南,398,44719,2011,2016.01
龙岗 龙岗中心,东方沁园,4室2厅,149,中楼层,东南,433,29060,2004,2016.01
福田 华强南,南光捷佳大厦,2室1厅,58,中楼层,东南,245,42241,2002,2016.01
罗湖 罗湖口岸,汇泰大厦,1室1厅,41,低楼层,南,189.5,46219,2008,2016.01
龙岗 布吉,桂芳园二期,2室1厅,68,中楼层,东南,270,39705,2002,2016.01
龙华新区 深圳北站,阳光新境园,2室2厅,80,中楼层,南,350,43750,2006,2016.01
南山 科技园,桑达苑,3室2厅,92,低楼层,南,578,62826,1996,2016.01
罗湖 东门,东悦名轩,2室1厅,61,中楼层,西南,300,49180,未知,2016.01
罗湖 春风路,锦花大厦,3室1厅,98,中楼层,北,280,28571,1990,2016.01
龙岗 龙岗中心,鸿基花园(龙岗区),2室2厅,82,中楼层,南,238,29024,1990,2016.02
龙岗 龙岗中心,振业峦山谷,3室2厅,81,中楼层,东北,240,29629,2009,2016.02
罗湖 莲塘,城市东座,2室2厅,49,中楼层,南,258.6,52775,2005,2016.02
龙华新区 大浪,新城市花园,4室2厅,105,高楼层,北,323,30761,1999,2016.02
南山 深圳湾,太古城北,2室1厅,76,低楼层,西北,690,90789,2010,2016.02
南山 后海,深蓝季节,2室1厅,61,低楼层,南,430,70491,未知,2016.02
龙岗 布吉,黄金苑南岭医院职工住宅楼,4室2厅,155,中楼层,东,263.88,17024,2004,2016.02
福田 上下沙,花好园,1室0厅,29,中楼层,北,180,62068,2005,2016.02
福田 竹子林,竹林花园,3室2厅,86,中楼层,南,490,56976,1998,2016.02
南山 南山中心,金钟大厦,2室2厅,68,中楼层,西南,415,61029,2002,2016.02
福田 梅林,绅宝花园,2室2厅,83,高楼层,南,440,53012,1999,2016.02
龙岗 龙岗中心,东方御花园,4室2厅,153,低楼层,南,496.8,32470,2005,2016.02
福田 皇岗,皇御苑四期,2室1厅,56,中楼层,北,330,58928,2012,2016.02
龙岗 布吉,桂芳园七期,2室2厅,71,中楼层,西南,295,41549,2005,2016.02
龙岗 坂田,信义嘉御山,2室2厅,69,高楼层,南,367,53188,2015,2016.02
龙岗 坂田,万科第五园三期,2室2厅,86,高楼层,南,367,42674,2008,2016.02
龙岗 龙岗中心,新鸿花园,3室2厅,101,高楼层,南 北,239,23663,2009,2016.02
南山 深圳湾,阳光海滨花园,2室1厅,76,低楼层,西南,680,89473,2012,2016.02
南山 前海,椰风海岸,3室2厅,100,中楼层,东南,650,65000,2003,2016.02
南山 后海,西海湾花园,3室2厅,117,中楼层,东南,800,68376,2002,2016.02
南山 蛇口,东帝海景家园,3室2厅,105,高楼层,南,580,55238,2003,2016.01
南山 蛇口,东帝海景家园,3室2厅,105,高楼层,南,595,56666,2003,2016.01
福田 梅林,红梅苑,2室1厅,59,高楼层,西南,253,42881,1997,2016.01
南山 蛇口,米兰公寓,1室0厅,36,低楼层,东,248,68888,2004,2016.01
龙华新区 龙华中心,风和日丽,3室2厅,88,中楼层,南,347,39431,2001,2016.01
福田 华强南,京基御景华城,2室1厅,62,低楼层,西北,337,54354,2005,2016.01
罗湖 春风路,国际名园,2室1厅,61,中楼层,西,300,49180,2004,2016.01
罗湖 莲塘,鹏基公寓,1室0厅,30,中楼层,南,110,36666,1996,2016.01
南山 南山中心,光彩新世纪家园,3室2厅,92,中楼层,南,558,60652,2004,2016.01
龙岗 横岗,振业城,4室2厅,178,低楼层,南,750,42134,未知,2016.01
南山 南头,友邻公寓,1室1厅,38,低楼层,西,231,60789,2005,2016.01
罗湖 莲塘,港莲北村,3室2厅,94,中楼层,北,349.56,37187,未知,2016.01
南山 前海,鼎太风华七期,2室1厅,67,中楼层,北,530,79104,2008,2016.01
南山 科技园,科苑居,1室0厅,37,中楼层,南,260,70270,1995,2016.01
南山 深圳湾,太古城南,2室1厅,59,中楼层,东南,650,110169,2011,2016.01
福田 皇岗,水畔紫云阁,2室1厅,89,高楼层,南,476,53483,未知,2016.01
龙岗 坂田,万科四季花城,5室2厅,229,低楼层,南,895,39082,2003,2016.01
南山 深圳湾,三湘海尚花园,4室2厅,175,高楼层,南 北,1000,57142,2010,2016.01
福田 华强南,京基御景华城,1室0厅,35,低楼层,西南,175,50000,2005,2016.01
龙岗 坂田,万科四季花城,4室2厅,125,中楼层,西南,548,43840,2002,2016.01
龙岗 横岗,翠湖山庄,4室1厅,122,中楼层,南,250,20491,2004,2016.01
福田 梅林,汇龙花园,1室1厅,49,中楼层,北,243,49591,2009,2016.01
罗湖 春风路,长丰苑,1室0厅,45,中楼层,西北,135,30000,2000,2016.01
福田 景田,俊景豪园,3室2厅,112,中楼层,东,680,60714,2003,2016.01
龙岗 横岗,中海大山地,3室2厅,83,高楼层,东南,285,34337,2009,2016.01
龙岗 龙岗中心,奥林华府,6室2厅,215,低楼层,南,950,44186,2009,2016.01
罗湖 地王,和平广场,2室1厅,63,低楼层,东南,293,46507,未知,2016.01
盐田 盐田港,东港印象,1室1厅,40,高楼层,北,153,38250,2011,2016.01
南山 南头,万象新园,2室1厅,63,低楼层,东北,386,61269,2000,2016.01
南山 南山中心,现代城华庭,2室2厅,70,低楼层,南,430,61428,2004,2016.01
龙岗 龙岗中心,风临域,2室2厅,78,高楼层,东南,305,39102,2008,2016.01
盐田 沙头角,梧桐春晓花园,3室1厅,82,高楼层,东南,334.2,40756,2015,2016.01
南山 前海,星海名城二期七组团,3室2厅,98,低楼层,北,605,61734,2002,2016.01
南山 深圳湾,颐安阅海,3室2厅,72,中楼层,南,860,119444,2009,2016.01
龙华新区 民治,潜龙鑫茂花园B区,1室1厅,36,中楼层,南,179,49722,2006,2016.01
龙岗 布吉,阳基新天地,3室2厅,85,高楼层,南,239,28117,未知,2016.01
南山 蛇口,鲸山觐海,4室2厅,184,低楼层,东南,1500,81521,2014,2016.01
福田 梅林,御锦公馆,2室2厅,67,高楼层,南,326.5,48731,2012,2016.01
龙华新区 民治,碧水龙庭,2室1厅,72,中楼层,南,327.5,45486,2007,2016.01
龙华新区 龙华中心,锦绣御园,2室1厅,72,高楼层,南,285,39583,2014,2016.01
南山 蛇口,四海公寓,1室0厅,36,中楼层,西,232,64444,2008,2016.01
龙华新区 坂田,滢水山庄,3室2厅,106,高楼层,南,340,32075,1998,2016.01
龙岗 坂田,金洲嘉丽园,2室2厅,65,高楼层,北,236.6,36400,2003,2016.01
南山 前海,前海花园,3室2厅,91,中楼层,南 北,507.5,55769,2004,2016.01
罗湖 莲塘,鹏基公寓,1室0厅,30,低楼层,北,111,37000,1996,2016.01
福田 车公庙,国都高尔夫花园,2室2厅,80,未知楼层,东南,460,57500,1998,2016.01
福田 华强南,滨河新村,3室2厅,87,中楼层,南 北,399,45862,1989,2016.01
龙岗 布吉,中海怡翠山庄,2室1厅,65,中楼层,东南,239,36769,1999,2016.01
龙岗 布吉,桂芳园一期,2室2厅,62,高楼层,北,243.5,39274,2002,2016.01
福田 华强南,京基御景华城,1室0厅,28,高楼层,东,143,51071,2005,2016.01
龙岗 布吉,中城康桥花园二期,2室2厅,70,中楼层,东北,240,34285,2002,2016.01
罗湖 春风路,金城大厦,3室1厅,47,低楼层,南 北,149.5,31808,1984,2016.01
南山 蛇口,南海玫瑰花园三期,2室2厅,86,低楼层,东南,709,82441,2006,2016.01
宝安 西乡,中信领航,4室2厅,89,高楼层,北,493.5,55449,2012,2016.01
龙岗 横岗,信义御城豪园,2室2厅,74,高楼层,东南,295,39864,2013,2016.01
南山 深圳湾,太古城南,3室2厅,79,高楼层,东南 北,815,103164,2011,2016.01
罗湖 地王,桂花大厦,3室1厅,98,中楼层,西南,346,35306,1995,2016.01
南山 蛇口,鲸山觐海,4室2厅,370,低楼层,南,3350,90540,2014,2016.01
南山 深圳湾,翡翠海岸,3室2厅,89,低楼层,东南,1020,114606,未知,2016.01
龙岗 布吉,中兆花园,1室1厅,46,未知楼层,北,179,38913,2001,2016.01
宝安 西乡,御龙居,2室2厅,136,高楼层,东南,550,40441,未知,2016.01
罗湖 东门,东门天下,2室1厅,65,中楼层,东,320,49230,未知,2016.01
南山 深圳湾,卓越维港南区,2室1厅,89,中楼层,东南,888,99775,2009,2016.01
龙岗 布吉,信义假日名城博雅园,2室1厅,69,中楼层,东,280,40579,2002,2016.01
龙华新区 深圳北站,书香门第上河坊,2室1厅,60,中楼层,南,320,53333,2010,2016.01
龙华新区 清湖,幸福城三期,3室2厅,89,低楼层,南,406,45617,2015,2016.01
宝安 桃源居,桃源居十三区,3室2厅,101,中楼层,西北,455,45049,未知,2016.01
南山 深圳湾,卓越维港南区,2室1厅,89,中楼层,东南,880,98876,2009,2016.01
宝安 宝安中心,泰华俊庭,2室1厅,64,中楼层,东南 西南,315,49218,2005,2016.01
龙华新区 龙华中心,潜龙曼海宁花园,3室2厅,89,低楼层,南,513,57640,2011,2016.01
盐田 盐田港,花样年花港家园,1室1厅,43,中楼层,西南,142,33023,2007,2016.01
